song_id,peak_position,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
5qi7piHIt9zwTYYBnIvfNZ,30,0.0143,0.743,0.651,0.0,0.079,-5.974,0.0646,0.467,82.022
2CxmktXqJwP9KZv6WJtZCm,77,0.617,0.69,0.416,1.37e-06,0.102,-7.865,0.0335,0.479,82.45
0jOfl1nZf6sVBTG08Q4brn,39,0.0962,0.852,0.727,0.0,0.154,-4.851,0.267,0.496,130.014
76Y0gxtTxN0FyDCYh5qYQj,29,0.0646,0.95,0.743,1.19e-05,0.103,-5.861,0.238,0.62,136.98
1LZNdHSaGjV2S9q8BrZwnh,21,0.0252,0.528,0.928,2.88e-06,0.0467,-5.743,0.0456,0.885,162.069
5qRRiqndqXaq2QBudIrkYU,53,0.0595,0.456,0.874,1.12e-05,0.111,-4.129,0.114,0.5,200.179
5NDUXbMwcnTQp66tI2zcdR,42,0.548,0.828,0.56,3.66e-05,0.15,-6.685,0.0327,0.872,122.054
3MEYFivt6bilQ9q9mFWZ4g,41,0.0241,0.631,0.953,0.0155,0.108,-3.739,0.0343,0.422,141.99
0oiCeOPwm4zhwfyIpAE37y,48,0.623,0.718,0.583,0.000662,0.0612,-7.884,0.0288,0.422,119.97
7px4t7HGiuMUvFkEOpZEwp,42,0.125,0.497,0.805,0.0,0.167,-3.995,0.0332,0.696,166.048
6HEIBHUirx1J0JkUD24szt,21,0.66,0.8,0.297,0.000111,0.105,-13.1,0.407,0.213,140.051
2ANLarE8yHVsLWW21nj79M,61,0.069,0.843,0.359,0.0,0.12,-7.417,0.461,0.156,81.987
23L5CiUhw2jV1OIMwthR3S,77,0.109,0.501,0.519,0.0,0.454,-5.88,0.0409,0.168,133.99
57IT5XRc5ImuTqxwrFZFdd,24,0.00346,0.547,0.734,4.62e-05,0.136,-6.991,0.0654,0.42,131.994
3cqZH3cqvfbV8wVbvHyPbG,27,0.00908,0.703,0.709,0.0,0.127,-6.452,0.402,0.569,140.998
0utlOiJy2weVl9WTkcEWHy,88,0.358,0.894,0.284,0.000487,0.11,-13.002,0.33,0.413,138.944
5jROdl6MhcmP3O7h2sVgtw,23,0.00967,0.642,0.762,5.72e-05,0.182,-7.411,0.0296,0.605,113.038
2lswu6PLGLtvqemWSnrrY5,49,0.0109,0.736,0.563,0.0491,0.745,-12.141,0.0386,0.398,115.025
0ESJlaM8CE1jRWaNtwSNj8,11,0.24,0.743,0.571,0.0,0.291,-6.054,0.145,0.495,119.054
0D21XvHcVsIvJM6FcGY2BT,82,0.533,0.64,0.819,0.0,0.156,-4.108,0.455,0.623,166.012
7Ad0OLsUn63FoD4gnguZz5,54,0.0169,0.626,0.707,0.0,0.0769,-5.755,0.0425,0.653,88.543
6myp8eBOKdeaJm2g8YsOZz,12,0.855,0.417,0.394,0.0,0.0971,-9.412,0.0513,0.125,138.525
6AGON2BGdPmPMJGiiNuuwl,90,0.435,0.713,0.419,2.87e-06,0.126,-10.668,0.356,0.253,91.634
3pndPhlQWjuSoXhcIIdBjv,18,0.484,0.71,0.404,0.0,0.0953,-10.04,0.379,0.398,139.553
7lGKEWMXVWWTt3X71Bv44I,81,0.178,0.389,0.665,0.000732,0.116,-6.169,0.0644,0.199,117.055
2ZekuYUoEIBrUwHOY0gcgB,31,0.312,0.578,0.825,1.4e-05,0.0912,-4.693,0.0331,0.654,93.035
550rQQCGkrTzvp4SfpOPzx,78,0.454,0.321,0.377,0.0,0.338,-7.385,0.0361,0.367,119.483
7gcMKL3lnDxsp4bIXyv6Zk,13,0.076,0.899,0.626,0.0,0.0631,-4.228,0.292,0.873,88.007
59eAcAyhYSLi5GKFrgHJzG,100,0.00556,0.915,0.498,0.000116,0.067,-10.435,0.102,0.555,95.852
34oWbFBfGEElvgO0a5c9V4,6,0.0673,0.943,0.595,0.0,0.0839,-8.372,0.191,0.815,117.532
6ATgDc6e4sPn84hvJsAmPt,2,0.71,0.401,0.398,0.0,0.0962,-8.993,0.183,0.265,180.293
4z8sz6E4YyFuEkv5o7IJni,75,0.302,0.497,0.312,0.0,0.0968,-9.088,0.0269,0.177,105.036
3pjUyVbFmM96tYhSaKJwTt,80,0.642,0.58,0.519,0.00116,0.0936,-10.653,0.251,0.242,107.401
0HtOJj7Kl74s1Ngf3MWeif,79,0.776,0.435,0.202,0.0976,0.245,-15.097,0.0702,0.0429,139.574
2z3joGXrdGL2iEjIKQTiN1,77,0.789,0.857,0.378,0.000171,0.119,-8.371,0.0928,0.626,119.976
3MWlVSkoLS1e66nlZ2tuWJ,78,0.471,0.652,0.407,0.0,0.294,-11.028,0.0354,0.169,111.65
4mU5iXHeLgbR94siF7p1sY,67,0.129,0.772,0.504,0.0,0.125,-8.219,0.0761,0.244,140.035
77IAeEz8LEchPN8UNjaTJ2,71,0.218,0.713,0.496,0.000237,0.0761,-10.045,0.311,0.6,162.039
1vvnYpYEMVB4aq9I6tHIEB,72,0.378,0.704,0.481,7.09e-05,0.0874,-10.493,0.363,0.494,78.628
0eneujAc4PxkdjP25Gsue1,47,0.698,0.73,0.747,1.63e-05,0.152,-9.496,0.324,0.751,90.039
1wIQtB3UQ1TfjNMZZqO6eh,44,0.3,0.617,0.686,1.36e-05,0.105,-9.858,0.245,0.544,79.252
7lOkmIpzOEOufmOQbLlaHW,34,0.202,0.683,0.324,0.000132,0.11,-9.735,0.0331,0.324,117.746
2Ch7LmS7r2Gy2kc64wv3Bz,58,0.111,0.586,0.525,0.0,0.134,-7.163,0.0615,0.508,133.629
2Z8WuEywRWYTKe1NybPQEW,96,0.00835,0.645,0.713,0.0,0.113,-5.355,0.0393,0.566,74.989
4pAl7FkDMNBsjykPXo91B3,94,0.0947,0.699,0.325,0.0,0.086,-8.112,0.228,0.273,110.786
3NJG6vMH1ZsectZkocMEm0,67,0.174,0.602,0.725,0.0,0.0786,-3.054,0.0393,0.304,122.803
00NAQYOP4AmWR549nnYJZu,54,0.0155,0.665,0.771,9.6e-06,0.46,-5.779,0.0533,0.764,109.945
31tf1qEai5o5f4r66Kd0pU,33,0.0116,0.534,0.433,0.0452,0.0667,-12.628,0.0357,0.235,117.834
1oGdVdYjeQvojGKDddxLQQ,53,0.284,0.624,0.424,0.0,0.173,-8.237,0.24,0.584,76.669
38gZVjeaeR3gcnCzziAxBm,55,0.0972,0.531,0.746,0.0,0.102,-4.228,0.0329,0.304,139.788
0DnWCEOjCm7AJdmPyuoeJz,57,0.983,0.699,0.186,0.888,0.0784,-18.446,0.0696,0.479,112.998
2ACOWPLUe4A4KuQ5ioD2od,28,0.0358,0.596,0.851,3.19e-05,0.365,-4.245,0.121,0.612,202.049
4oeaIftdpT3JuZLcCkKmVE,46,0.0324,0.518,0.676,3.62e-05,0.189,-6.373,0.0744,0.197,173.998
6pDVjCUA3B1vg9waKutAsv,34,0.682,0.671,0.428,0.0002,0.121,-7.054,0.124,0.36,148.041
15k2nBQJ0teDmPZHrOXL2N,29,0.0276,0.544,0.586,0.0,0.0961,-7.486,0.0794,0.361,149.882
57qiTKh8bVX0VtfUNTQqhw,33,0.064,0.599,0.635,0.0,0.0878,-8.101,0.0679,0.194,109.919
0ifooM33X1iBxVYyOkSbXW,32,0.0431,0.853,0.663,8.65e-06,0.0891,-6.955,0.0755,0.864,113.999
27BgDmciSjoxTG0almHTpZ,30,0.0519,0.711,0.807,0.0,0.214,-5.053,0.0608,0.699,116.971
2wSQyp6VzUopSFBinRo1iD,16,0.0266,0.66,0.698,0.0,0.296,-6.266,0.0467,0.396,120.959
5yxpevLrtCyza67wiwSVsH,49,0.0386,0.482,0.823,3.69e-05,0.0948,-4.446,0.0661,0.451,167.665
2IGr3q6ljcpLvHDFLtI0yW,29,0.0552,0.786,0.583,1.84e-06,0.326,-7.415,0.0393,0.229,120.024
3cCxoOgfi6hgt8MNteuiiD,54,0.1,0.756,0.766,0.0,0.313,-5.793,0.088,0.288,105.986
6ZSO7kPn8IMJFymyticbJO,88,0.615,0.6,0.412,0.0025,0.134,-9.343,0.344,0.408,113.049
5YEOzOojehCqxGQCcQiyR4,100,0.0231,0.576,0.777,0.0,0.366,-5.035,0.458,0.259,145.2
16Ah4QqH4mgYVXqfC4mdSd,82,0.0108,0.539,0.528,0.0,0.117,-8.113,0.252,0.252,190.169
1vvNmPOiUuyCbgWmtc6yfm,77,0.0935,0.819,0.913,3.72e-05,0.161,-3.059,0.0427,0.536,119.989
0ADG9OgdVTL7fgREP75BrZ,25,0.00778,0.576,0.782,0.0,0.285,-4.825,0.0296,0.355,141.153
6qoH2pKeEibNUG1pnJIjmZ,51,0.00873,0.569,0.946,0.0,0.0903,-0.698,0.0808,0.778,103.991
4Qtw0HNKSbIRT5sWUnbRXc,54,0.101,0.568,0.562,6.16e-05,0.363,-7.775,0.0418,0.247,133.647
4zW7Titqo6iTdhtIl8T3RG,24,0.046,0.876,0.537,0.0146,0.0707,-6.384,0.0583,0.877,136.192
01xhMrdCefADl7HSttJaf7,4,0.293,0.637,0.862,0.0,0.217,-4.343,0.191,0.573,82.019
4BHzQ9C00ceJxfG16AlNWb,93,0.0415,0.69,0.524,3.16e-06,0.17,-8.39,0.103,0.562,164.023
7yzbimr8WVyAtBX3Eg6UL9,42,0.715,0.28,0.344,0.00642,0.133,-12.577,0.0293,0.232,171.143
3wUX7HpXS382s1DHTRouVk,24,0.00909,0.71,0.805,0.0,0.141,-5.471,0.0637,0.897,92.601
0iA1unTbTbDOWUSlbwJ1pS,57,0.083,0.503,0.824,0.0,0.21,-4.039,0.0524,0.448,161.981
1pwo8l3Ko7idwaz4LVUEC4,32,0.0239,0.773,0.747,8.23e-06,0.11,-4.061,0.0889,0.8,126.014
0Mlm5SrNK34Jqn8Rk1Gs3g,73,0.141,0.657,0.739,0.0,0.178,-4.081,0.274,0.543,181.994
0B8QzDH7YWih85V5SEMnyJ,47,0.0541,0.795,0.568,0.0,0.108,-7.817,0.142,0.478,136.173
6pyshZbArprWRBXLbYVPO9,49,0.0356,0.505,0.903,0.0,0.127,-3.699,0.037,0.491,88.986
46IdjlVO3EmaMqooXZ1Hcu,35,0.07,0.923,0.599,1.23e-06,0.0951,-4.888,0.238,0.667,138.024
0rzNMzZsubFcXSEh7dnem7,88,0.745,0.524,0.397,0.0,0.521,-11.936,0.405,0.552,80.744
1W7zkKgRv9mrLbfdQ8XyH3,60,0.111,0.439,0.447,0.0,0.303,-8.318,0.0436,0.11,121.48
3RiPr603aXAoi4GHyXx0uy,76,0.255,0.49,0.743,7.21e-06,0.3,-5.155,0.0409,0.363,89.974
3m62bJJXGyQKdR9XyRocnl,28,0.329,0.46,0.832,0.0,0.127,-2.628,0.232,0.358,86.35
0bLwBXrMd3z96utPHeuQDK,26,0.0175,0.781,0.764,0.0,0.102,-3.252,0.164,0.352,146.03
7Gs3otHnZDq514kFHf0nx7,8,0.665,0.515,0.431,0.0,0.147,-8.251,0.257,0.184,141.392
7lidCG4c4lX6hIRXt0MKVA,4,0.0609,0.647,0.59,0.0,0.381,-9.931,0.247,0.415,92.275
3tJ4y2Zqx6gM9xOAuFfsSF,17,0.313,0.674,0.694,7.17e-06,0.0752,-7.076,0.109,0.203,101.993
2meEiZKWkiN28gITzFwQo5,88,0.0162,0.623,0.734,1.9e-06,0.145,-5.95,0.107,0.372,107.853
3O8NlPh2LByMU9lSRSHedm,85,0.0873,0.545,0.478,0.0,0.114,-11.066,0.287,0.317,92.326
6Az2Ll2CPnWYQ2BgiHf4Di,35,0.102,0.666,0.89,0.0,0.11,-5.686,0.15,0.932,149.935
56ZrTFkANjeAMiS14njg4E,86,0.00138,0.625,0.855,0.0,0.357,-5.471,0.0389,0.668,124.977
6Dwtha2FtZFoMEBh5GR2sq,16,0.226,0.827,0.702,5.04e-05,0.158,-7.264,0.267,0.694,130.02
7kJlTKjNZVT26iwiDUVhRm,29,0.0188,0.654,0.796,0.0,0.0948,-4.761,0.122,0.491,108.854
4WtkYdCG4n80h08Ep5SmDI,41,0.111,0.512,0.545,0.00177,0.135,-10.154,0.0294,0.346,83.94
4pu6lPTEoBRw8mnul2XF5C,91,0.866,0.548,0.151,0.23,0.139,-14.268,0.04,0.288,139.021
4KW1lqgSr8TKrvBII0Brf8,64,0.142,0.714,0.566,1.25e-06,0.57,-4.408,0.056,0.449,113.074
2wqXQjOmQ9KoBm9Ssgt4Fo,66,0.0284,0.514,0.659,0.0,0.266,-6.142,0.0309,0.463,76.483
5mQNY6pTeSDl2doFB7uLbE,5,0.0185,0.591,0.73,0.0,0.333,-6.179,0.0422,0.209,99.943
48EjSdYh8wz2gBxxqzrsLe,27,0.408,0.719,0.615,0.000147,0.235,-5.972,0.045,0.465,96.988
0xwPzLmBAYro8BUz7MrtAo,56,0.158,0.614,0.472,0.0,0.111,-6.626,0.0297,0.168,146.005
2DHWM8Bm4zuzuH7UOXscJw,7,0.00148,0.369,0.702,0.0,0.217,-4.155,0.154,0.285,180.947
7zzoxJbgjme3366mOp5UnH,97,0.618,0.636,0.319,1.7e-06,0.125,-10.065,0.0718,0.378,74.109
0BCy325UZyR9z0t0uxwn2N,87,0.385,0.525,0.685,0.0,0.0731,-3.954,0.0351,0.54,78.003
5ArQzSBevAdXTxRY6Ulhbq,65,0.0447,0.712,0.799,6.4e-05,0.37,-4.564,0.0703,0.591,83.996
3KwwE4sgCzMaKWq6QBebmX,88,0.0962,0.934,0.694,1.2e-06,0.478,-5.849,0.101,0.835,123.829
2GICtNjlmq5w1XIQ9s0D9y,28,0.317,0.781,0.588,0.0,0.0983,-5.348,0.0386,0.564,93.979
1TGJxtVHgPHKVt6K7sPn1T,22,0.0028,0.608,0.841,0.0,0.0834,-3.626,0.028,0.917,106.004
5kqIPrATaCc2LqxVWzQGbk,99,0.287,0.765,0.473,0.0,0.391,-5.829,0.0514,0.34,119.992
19W5OTEcQI3ZoRW1HERMyy,10,0.281,0.652,0.295,1.03e-05,0.0809,-11.045,0.0477,0.196,75.065
4jK1VQQGDnNOLfyVXCxGsR,47,0.0298,0.563,0.414,0.0,0.0854,-11.409,0.37,0.446,193.549
6DaE3A1uIvDqVrVSNvUy6B,30,0.388,0.644,0.601,0.0,0.0884,-5.097,0.0496,0.518,133.946
3CRDbSIZ4r5MsZ0YwxuEkn,99,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0.141,0.648,169.977
27PmvZoffODNFW2p7ehZTQ,93,0.0235,0.464,0.771,0.0,0.063,-4.503,0.336,0.69,158.777
1CwNogTShsnsn1C8UhRmYX,90,0.0397,0.546,0.645,0.0,0.107,-6.4,0.0527,0.457,101.578
3JffB4CABj9lA0NC63kbCp,40,0.326,0.616,0.697,2.18e-05,0.0827,-5.952,0.0295,0.68,148.93
3NxAG2ni1lLa8RKL6a0INc,52,0.0145,0.739,0.472,7.27e-06,0.207,-11.204,0.156,0.289,80.03
0O1x2tRm8ZpfDbcpOWZp7z,46,0.0457,0.529,0.891,0.0,0.0942,-4.36,0.043,0.329,104.031
0lnIJmgcUpEpe4AZACjayW,90,0.00175,0.775,0.598,4.44e-06,0.253,-7.274,0.0535,0.356,129.988
0lQJBl9YEsoMtE8D4yTE9g,53,0.333,0.281,0.58,0.0,0.122,-5.967,0.0323,0.282,151.568
7KxhSJOYiqCDclXDBNlFSZ,62,0.00795,0.757,0.884,5.87e-05,0.0973,-5.488,0.0404,0.398,120.012
19a3JfW8BQwqHWUMbcqSx8,67,0.0602,0.474,0.741,0.0,0.115,-3.69,0.111,0.402,174.1
76hfruVvmfQbw0eYn1nmeC,92,0.156,0.774,0.765,0.0,0.0373,-5.439,0.0502,0.917,119.001
6BbINUfGabVyiNFJpQXn3x,60,0.00191,0.718,0.679,0.0104,0.385,-5.899,0.0706,0.205,157.97
55OdqrG8WLmsYyY1jijD9b,14,0.124,0.863,0.576,0.0,0.143,-5.687,0.239,0.832,132.054
5fSPbm5lcwtqwXkeQQswW8,57,0.205,0.589,0.641,0.0,0.0864,-8.12,0.0838,0.57,160.031
67citk3uzWs5qbaIVKTeg8,58,0.226,0.575,0.844,0.0,0.0538,-1.772,0.0633,0.542,87.007
50kpGaPAhYJ3sGmk6vplg0,100,0.856,0.607,0.376,0.0,0.285,-9.954,0.453,0.545,102.541
19YKaevk2bce4odJkP5L22,22,0.695,0.543,0.394,0.000239,0.108,-9.637,0.0864,0.118,137.811
2ZWlPOoWh0626oTaHrnl2a,21,0.782,0.567,0.388,0.000309,0.248,-9.579,0.0384,0.452,116.362
3xKsf9qdS1CyvXSMEid6g8,17,0.67,0.544,0.552,4.57e-05,0.415,-7.45,0.0991,0.554,159.738
35xSkNIXi504fcEwz9USRB,5,0.849,0.444,0.287,2.82e-06,0.161,-10.631,0.0375,0.246,124.027
7eqoqGkKwgOaWNNHx90uEZ,3,0.42,0.466,0.548,1.01e-06,0.113,-9.362,0.118,0.423,89.815
7zBPzAjKAqQpcv8F8GCq5s,50,0.0542,0.779,0.455,0.0,0.177,-15.025,0.28,0.197,140.181
6iaJUPHLONFJ02RTeaMuy8,29,0.0657,0.44,0.666,0.0,0.197,-4.82,0.193,0.544,82.922
6gXuwld0PRtinePSXV2Vn1,36,0.0951,0.532,0.883,0.0,0.304,-2.743,0.0352,0.7,99.995
7ciLq0Cip0yxiz6KANrOUq,57,0.133,0.558,0.801,0.0,0.392,-5.795,0.131,0.831,105.006
5aPGxR67OwJmu1eEsErW5e,58,0.0489,0.567,0.839,0.0,0.103,-4.048,0.0698,0.903,160.062
5PNcJn4oFNvlRfrZBHfqWh,5,0.161,0.634,0.78,0.0,0.112,-4.928,0.0477,0.93,101.066
0gb1J5UrTpzaU1s3nupgCd,13,0.0282,0.671,0.916,0.00762,0.24,-4.014,0.0397,0.803,126.01
7c46IFYepx7IcebqEp0GHM,50,0.0621,0.625,0.825,0.0,0.0753,-5.758,0.0481,0.341,100.004
3nnG7AM9QopHVPEuLX3Khk,85,0.818,0.546,0.311,1.65e-05,0.107,-10.396,0.0288,0.246,147.464
09CtPGIpYB4BrO8qb1RGsF,100,0.0865,0.605,0.768,0.0,0.308,-3.724,0.0476,0.414,100.209
4ly1QBXEwYoDmje9rmEgC4,50,0.0661,0.557,0.676,0.0,0.0871,-4.457,0.027,0.678,108.016
2YSbHu9XF4bNYWt3MnIhgE,37,0.175,0.386,0.562,9.17e-06,0.209,-4.363,0.03,0.228,72.945
6BOtDFg6GJm0rPUDuNmx57,51,0.172,0.647,0.673,0.0,0.223,-5.992,0.176,0.527,179.971
0dbzWSYpMcRtwjI1S7Pkql,64,0.125,0.546,0.805,9.27e-06,0.148,-4.251,0.0348,0.387,77.029
6Knv6wdA0luoMUuuoYi2i1,97,0.0215,0.688,0.702,0.0,0.128,-4.792,0.0499,0.74,94.006
7l94dyN2hX9c6wWcZQuOGJ,93,0.0529,0.662,0.602,0.0,0.356,-5.369,0.0401,0.29,133.969
1rIKgCH4H52lrvDcz50hS8,26,0.133,0.694,0.712,0.0,0.211,-3.923,0.046,0.799,98.022
3IpG4SvqxHmbZslvDSIIZP,19,0.0026,0.555,0.933,0.0,0.122,-5.04,0.113,0.421,144.874
46jLy47W8rkf8rEX04gMKB,46,0.0915,0.552,0.689,0.0,0.27,-6.444,0.0425,0.349,99.961
4h0zU3O9R5xzuTmNO7dNDU,77,0.965,0.71,0.0565,0.0,0.0889,-15.099,0.0534,0.348,123.994
3Z7mlFcLRRA4CYJOF8XVhn,33,0.988,0.882,0.145,0.959,0.111,-13.821,0.211,0.78,77.99
7xrA11O07xo57Bbg6p4hck,17,0.00589,0.63,0.74,1.53e-06,0.248,-4.786,0.0381,0.3,87.01
0l0CvurVUrr2w3Jj1hOVFc,98,0.0125,0.557,0.801,1.66e-06,0.737,-3.602,0.218,0.654,92.135
3osQ5lSSqZb8HWRozdbVPw,67,0.00538,0.773,0.706,0.0148,0.0208,-5.709,0.0999,0.693,160.912
5y2pNuAvWcPKiORZ12e44S,20,0.243,0.54,0.776,0.0,0.378,-4.155,0.043,0.784,164.046
5NORWMFC27ywGSZxi8uquP,35,0.595,0.663,0.582,0.00021,0.0849,-6.451,0.0284,0.59,76.047
0PDUDa38GO8lMxLCRc4lL1,100,0.117,0.584,0.7,0.0,0.0939,-4.275,0.0456,0.438,124.944
6jaywaMM3ieLkZxPSFyS9C,60,0.0339,0.637,0.869,0.0,0.0198,-5.363,0.039,0.746,95.969
0XN2BcoaKE4Z2hnq1ZeDY1,29,0.0095,0.58,0.799,0.0,0.0925,-4.146,0.028,0.583,109.965
1N7qGCKRRnvjoy8MGyHgpS,65,0.356,0.613,0.667,1.29e-05,0.111,-6.874,0.029,0.481,130.023
44TuSOP6xIAEeJmZsN3nXO,16,0.00575,0.502,0.966,1.56e-06,0.117,-3.876,0.0946,0.638,159.948
0PJIbOdMs3bd5AT8liULMQ,82,0.192,0.715,0.703,0.0,0.113,-3.825,0.0503,0.596,119.749
0PAj9Y5kFEzhGeWkockoxv,51,0.02,0.741,0.626,0.0,0.0828,-4.826,0.0886,0.706,108.029
1Cj2vqUwlJVG27gJrun92y,59,0.468,0.322,0.28,1.1e-06,0.102,-9.367,0.0281,0.175,85.794
433P7tDcIAi6NLnf4Sh6tI,61,0.0237,0.836,0.439,0.0,0.617,-9.628,0.148,0.241,133.937
5NFYuqu8V6QXc6mzcLImd6,68,0.0244,0.789,0.608,0.0,0.368,-8.288,0.189,0.271,129.958
2c8sgbZoEanC3QyFNZxUcA,1,0.0581,0.772,0.701,0.00159,0.106,-6.605,0.0724,0.69,159.954
10I3CmmwT0BkOVhduDy53o,55,0.00427,0.762,0.666,0.0,0.127,-6.055,0.0916,0.278,118.97
1N3dZ7TTWO6VcD4Y3hHYLZ,38,0.0257,0.705,0.609,0.0,0.0846,-4.897,0.0307,0.476,115.474
2nBI3iWLhupR7LyAJ5GGkE,30,0.0661,0.695,0.777,0.0,0.874,-2.452,0.0817,0.36,135.01
2oaK4JLVnmRGIO9ytBE1bt,34,0.0722,0.7,0.742,0.0199,0.11,-6.777,0.0716,0.197,91.959
0wdKiSBUT7aZkXUIdJWcwC,84,0.157,0.895,0.681,0.0,0.189,-5.267,0.358,0.554,121.918
4Pn0JlCUusD2QHjADuOzuV,71,0.679,0.355,0.48,2.28e-06,0.12,-7.31,0.0282,0.137,100.956
7IYU41rxDOremaBZi0vEMn,15,0.716,0.514,0.414,0.0,0.216,-7.367,0.0293,0.236,109.9
2I5ao7JannZZMlweLTz0hO,13,0.000171,0.494,0.885,0.0,0.114,-5.725,0.0326,0.471,75.992
0UHB9METy4VCXNgkcGqHqS,39,0.264,0.62,0.826,0.0,0.0637,-4.76,0.0492,0.835,95.006
43PuMrRfbyyuz4QpZ3oAwN,75,0.108,0.53,0.433,0.0,0.135,-10.598,0.185,0.274,160.14
5CG9Ps5ynNjpKJHmwc95pa,66,0.000598,0.573,0.635,0.0,0.0845,-6.621,0.0275,0.447,144.031
0B3LaidsxjnBTUlKgKQQe5,11,0.321,0.667,0.492,0.0,0.0744,-8.612,0.03,0.796,95.976
7gHs73wELdeycvS48JfIos,21,0.0291,0.589,0.651,3.2e-06,0.111,-5.097,0.0306,0.166,90.011
1LM5zQv5pBKPyO7rm7Uz6U,51,0.243,0.517,0.743,3.36e-06,0.107,-4.336,0.0363,0.664,76.979
7I5fYc4qKJddht8Ozhqqdx,51,0.305,0.687,0.793,3.23e-06,0.1,-3.577,0.0333,0.673,100.991
2MNapHbu7QASoukvVVIxyr,44,0.0266,0.394,0.8,0.0,0.184,-4.17,0.0413,0.525,162.053
6g0Orsxv6glTJCt4cHsRsQ,91,0.00532,0.896,0.621,0.0,0.196,-6.857,0.237,0.818,121.966
3cjF2OFRmip8spwZYQRKxP,48,0.0319,0.589,0.673,5.68e-06,0.108,-7.082,0.167,0.209,193.783
2NELtMgQ8HSdrGrYQPLnC3,93,0.000953,0.59,0.808,1.53e-06,0.0918,-6.728,0.0408,0.601,106.029
5htB2gxndGHrLb09x1Q3Vp,16,0.0264,0.604,0.571,0.0,0.302,-5.732,0.241,0.23,62.912
0nhBKubnVz9yFNNprBniWz,78,0.0625,0.628,0.737,0.0,0.0777,-4.437,0.041,0.592,91.507
2SIN7qUVEY1vCuuxp76VQ9,74,0.000505,0.909,0.448,7.83e-06,0.0558,-9.021,0.147,0.878,130.094
5YHR8wBR5jXfGtP766NiAT,34,0.0487,0.503,0.843,0.0,0.344,-4.991,0.316,0.778,128.63
1C7KSXR2GVxknex6I4ANco,56,0.000855,0.7,0.721,0.00112,0.257,-7.296,0.0447,0.0378,100.003
37R0bQOQj5a7DOqh1TGzvB,89,0.403,0.667,0.613,0.0,0.115,-5.353,0.0344,0.47,91.024
03L2AoiRbWhvt7BDMx1jUB,57,0.352,0.44,0.421,1.33e-05,0.136,-11.399,0.154,0.116,87.629
4BhGTc3Cgay2U1QcTS7vQe,26,0.0829,0.711,0.254,0.0,0.0865,-14.404,0.0863,0.253,79.904
4cRBqWBjuccCowYVHFlXK6,40,0.618,0.635,0.319,1.69e-06,0.117,-8.727,0.118,0.327,118.844
3zkWCteF82vJwv0hRLba76,97,0.0152,0.746,0.754,0.0,0.0486,-6.681,0.067,0.764,149.882
3pXF1nA74528Edde4of9CC,88,0.222,0.765,0.356,0.0,0.0963,-5.556,0.196,0.19,97.001
4PA16FAl8LPmFmOhARawdV,47,0.0819,0.613,0.738,0.0,0.32,-6.926,0.311,0.341,82.833
7sBwAWyXfiIgrYQ8BaJESH,33,0.137,0.4,0.574,0.0,0.381,-7.593,0.0494,0.199,128.584
2hgzdQdnfWwtdpZbhZlV72,25,0.0472,0.757,0.678,9.14e-06,0.0654,-5.529,0.233,0.82,120.075
6KCUliK0a3lHcMiGaqNdHR,49,0.288,0.609,0.807,0.0,0.18,-5.603,0.0373,0.534,89.967
6IFPfV8PNSYOmufzQ95hmm,48,0.101,0.556,0.873,0.000131,0.176,-5.056,0.0348,0.48,104.986
2bocAPQcUTLUXx8lAOTiK3,59,0.0545,0.891,0.692,0.0,0.608,-4.989,0.0673,0.218,100.023
7oAuqs6akGnPU3Tb00ZmyM,63,0.392,0.574,0.573,2.16e-05,0.0933,-7.079,0.085,0.626,136.304
71OvX5NNLrmz7rpq1ANTQn,60,0.273,0.643,0.503,0.0,0.349,-8.37,0.216,0.598,90.886
7rLDARtJALM7QdiJDMXW7m,64,0.632,0.25,0.215,0.0717,0.401,-13.676,0.037,0.0746,174.824
2FNPJWVdGxYhWaotd6rULS,58,0.866,0.33,0.357,1.76e-05,0.19,-10.171,0.0348,0.101,84.119
2RQAG0wQt35UzAPEyVJFWN,54,0.0209,0.455,0.535,0.64,0.126,-10.602,0.0426,0.216,157.01
2ZRJRe82aZaVhOKKlbJr4v,95,0.00354,0.594,0.46,2.71e-05,0.147,-7.607,0.382,0.0541,146.274
54X78diSLoUDI3joC2bjMz,99,0.0353,0.367,0.452,0.00228,0.689,-10.422,0.0307,0.189,113.066
51H2y6YrNNXcy3dfc3qSbA,100,0.0102,0.729,0.989,4.45e-05,0.443,-4.613,0.049,0.84,126.47
4iozhXt27eMl39W5z7R8H6,95,0.281,0.748,0.746,3.31e-05,0.632,-9.721,0.111,0.709,123.144
62LJFaYihsdVrrkgUOJC05,100,0.0135,0.898,0.271,0.00138,0.0461,-12.238,0.091,0.742,111.485
0QeI79sp1vS8L3JgpEO7mD,100,0.0192,0.309,0.93,0.0022,0.106,-6.399,0.125,0.376,195.815
2H7PHVdQ3mXqEHXcvclTB0,89,0.137,0.866,0.73,0.0,0.0843,-8.201,0.0767,0.625,118.523
5jSz894ljfWE0IcHBSM39i,99,0.21,0.761,0.67,0.000426,0.0685,-12.759,0.0438,0.91,120.752
6fBwVe6udYdnRqwqo06if8,93,0.0862,0.731,0.75,0.000388,0.202,-10.457,0.0321,0.639,135.406
